side,id,golpe_real,golpe_prob,verdict,classe_binaria,tipo,urgencia,pede_pix,latency_ms,tokens_in,tokens_out,cost_usd,model,recv_s
python,719,1,0.98,golpe,TP,falsa_central,2.0,0.97,1222.5103000091622,338,39,0.00011102000000000002,deepseek-flash,101.424435
python,720,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1240.4746000102025,313,43,0.00010570000000000002,deepseek-flash,101.628798
python,721,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1984.8217999970077,315,43,0.00010626,deepseek-flash,102.660459
python,722,0,0.02,ok,TN,pessoal,0.0,0.0,1586.3319000054616,313,38,0.00010360000000000002,deepseek-flash,102.660509
python,723,0,0.15,ok,TN,cobranca_legitima,1.0,0.7,1520.0623999990055,325,43,0.00010906000000000002,deepseek-flash,102.656514
python,724,0,0.05,ok,TN,pessoal,0.0,0.0,1300.6653000047663,313,38,0.00010360000000000002,deepseek-flash,102.659224
python,725,0,0.05,ok,TN,pessoal,1.0,0.0,1275.8281999995231,317,38,0.00010472,deepseek-flash,102.659261
python,726,1,0.98,golpe,TP,falsa_central,2.0,0.95,1233.6003000091296,359,39,0.0001169,deepseek-flash,102.660486
python,727,0,0.02,ok,TN,pessoal,0.0,0.0,1418.920900003286,314,38,0.00010388,deepseek-flash,103.11003
python,728,0,0.05,ok,TN,outro,0.0,0.0,1248.26849999954,318,37,0.00010458,deepseek-flash,102.924373
python,729,0,0.02,ok,TN,pessoal,0.0,0.0,1160.0046999956248,314,38,0.00010388,deepseek-flash,103.819252
python,730,0,0.02,ok,TN,pessoal,0.0,0.0,1338.1474999914644,323,38,0.0001064,deepseek-flash,104.026122
python,731,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1342.9546999977902,315,43,0.00010626,deepseek-flash,104.06329
python,732,0,0.05,ok,TN,pessoal,0.0,0.0,1695.896999997785,313,38,0.00010360000000000002,deepseek-flash,104.446664
python,733,0,0.0,ok,TN,pessoal,0.0,0.0,1378.8769999955548,310,38,0.00010276,deepseek-flash,104.145969
python,734,0,0.15,ok,TN,cobranca_legitima,1.0,0.9,1452.126399992267,322,43,0.00010822,deepseek-flash,104.234808
python,735,0,0.0,ok,TN,pessoal,0.0,0.0,890.6664000096498,322,38,0.00010612,deepseek-flash,104.017013
python,736,0,0.0,ok,TN,pessoal,0.0,0.0,1282.9055000038352,321,38,0.00010584000000000002,deepseek-flash,104.409328
python,737,0,0.05,ok,TN,cobranca_legitima,1.0,0.0,1231.753200001549,317,43,0.00010682,deepseek-flash,105.051506
python,738,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,845.9322999988217,326,43,0.00010934000000000002,deepseek-flash,104.863566
python,739,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1111.257199998363,315,43,0.00010626,deepseek-flash,105.137992
python,740,0,0.05,ok,TN,pessoal,0.0,0.0,897.8139000100782,321,38,0.00010584000000000002,deepseek-flash,104.961754
python,741,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1023.6629999999424,313,43,0.00010570000000000002,deepseek-flash,105.170155
python,742,0,0.05,ok,TN,pessoal,0.0,0.0,875.0491999962833,321,38,0.00010584000000000002,deepseek-flash,105.109978
python,743,0,0.05,ok,TN,pessoal,0.0,0.0,1246.252100012498,322,38,0.00010612,deepseek-flash,105.656544
python,744,0,0.05,ok,TN,pessoal,0.0,0.0,873.9315999991959,313,38,0.00010360000000000002,deepseek-flash,105.321096
python,745,1,0.98,golpe,TP,falsa_central,2.0,0.97,1170.7072999997763,344,39,0.00011270000000000002,deepseek-flash,106.034614
python,746,0,0.05,ok,TN,pessoal,0.0,0.0,863.7543999939226,321,38,0.00010584000000000002,deepseek-flash,105.825589
python,747,0,0.05,ok,TN,cobranca_legitima,0.0,0.6,981.903300009435,333,43,0.0001113,deepseek-flash,106.034089
python,748,0,0.05,ok,TN,pessoal,0.0,0.0,1085.5970999982674,321,38,0.00010584000000000002,deepseek-flash,106.197409
python,749,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1055.500899994513,321,43,0.00010794,deepseek-flash,106.193613
python,750,0,0.0,ok,TN,pessoal,0.0,0.0,783.470699985628,321,38,0.00010584000000000002,deepseek-flash,105.95366
python,751,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1018.2902999949874,315,43,0.00010626,deepseek-flash,106.340515
python,752,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1043.32370001066,325,43,0.00010906000000000002,deepseek-flash,106.700284
python,753,0,0.05,ok,TN,pessoal,0.0,0.0,962.3018000129376,318,38,0.000105,deepseek-flash,106.788734
python,754,0,0.15,ok,TN,cobranca_legitima,1.0,0.7,1135.8932000002824,322,43,0.00010822,deepseek-flash,107.090026
python,755,0,0.02,ok,TN,pessoal,0.0,0.0,1185.932899999898,312,38,0.00010332000000000002,deepseek-flash,107.23638
python,756,0,0.05,ok,TN,pessoal,0.0,0.0,1086.4676000055624,321,38,0.00010584000000000002,deepseek-flash,107.167407
python,757,0,0.05,ok,TN,pessoal,0.0,0.0,1189.8704999912295,321,38,0.00010584000000000002,deepseek-flash,107.384723
python,758,0,0.02,ok,TN,pessoal,0.0,0.0,871.7752000084147,317,38,0.00010472,deepseek-flash,107.068538
python,759,0,0.05,ok,TN,cobranca_legitima,0.0,0.7,1074.447899998631,335,43,0.00011186000000000002,deepseek-flash,107.415581
python,760,0,0.05,ok,TN,outro,0.0,0.0,1213.5990999959176,314,37,0.00010346,deepseek-flash,107.914622
python,761,0,0.02,ok,TN,pessoal,0.0,0.0,1160.360399997444,314,38,0.00010388,deepseek-flash,107.949716
python,762,0,0.02,ok,TN,pessoal,0.0,0.0,1055.6624000018928,323,38,0.0001064,deepseek-flash,108.12529
python,763,1,0.98,golpe,TP,troca_numero,2.0,0.99,986.919000002672,342,39,0.00011214,deepseek-flash,108.077922
python,764,0,0.15,ok,TN,cobranca_legitima,1.0,0.6,880.0101000088034,322,43,0.00010822,deepseek-flash,108.048624
python,765,0,0.05,ok,TN,cobranca_legitima,1.0,0.0,1186.4832999999635,317,43,0.00010682,deepseek-flash,108.423494
python,766,0,0.02,ok,TN,pessoal,0.0,0.0,1233.9624999876833,312,38,0.00010332000000000002,deepseek-flash,108.619158
python,767,1,0.97,golpe,TP,troca_numero,2.0,0.98,1380.9510999999477,343,39,0.00011242,deepseek-flash,108.796699
python,768,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1063.2143999973778,312,43,0.00010542000000000002,deepseek-flash,108.977846
python,769,0,0.0,ok,TN,pessoal,0.0,0.0,1072.4310999939917,321,38,0.00010584000000000002,deepseek-flash,109.023383
python,770,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,822.1860000048764,322,43,0.00010822,deepseek-flash,108.870788
python,771,0,0.05,ok,TN,pessoal,0.0,0.0,1047.772599995369,315,38,0.00010416,deepseek-flash,109.125914
python,772,1,0.95,golpe,TP,falsa_central,2.0,0.98,1081.1058999970555,335,39,0.00011018000000000002,deepseek-flash,109.206128
python,773,0,0.05,ok,TN,pessoal,0.0,0.0,1024.1287000098964,315,38,0.00010416,deepseek-flash,109.448613
python,774,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1304.9366999912309,312,43,0.00010542000000000002,deepseek-flash,109.924491
python,775,0,0.02,ok,TN,pessoal,0.0,0.0,1334.0940000052797,311,38,0.00010304000000000002,deepseek-flash,110.131297
python,776,0,0.02,ok,TN,pessoal,0.0,0.05,1384.3314999976428,322,38,0.00010612,deepseek-flash,110.270311
python,777,1,0.95,golpe,TP,falsa_central,2.0,0.95,1031.5834999928484,339,39,0.00011130000000000002,deepseek-flash,110.02496
python,778,0,0.15,ok,TN,cobranca_legitima,1.0,0.7,906.7235999973492,322,43,0.00010822,deepseek-flash,109.929692
python,779,0,0.05,ok,TN,cobranca_legitima,1.0,0.0,1289.7704999923008,317,43,0.00010682,deepseek-flash,110.416914
python,780,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1079.3778999941424,306,43,0.00010374,deepseek-flash,110.301058
python,781,0,0.0,ok,TN,pessoal,0.0,0.0,987.1137000009184,310,38,0.00010276,deepseek-flash,110.436084
python,782,0,0.02,ok,TN,pessoal,0.0,0.05,1214.7668999969028,322,38,0.00010612,deepseek-flash,111.13962
python,783,0,0.0,ok,TN,pessoal,0.0,0.0,1107.0012999989558,310,38,0.00010276,deepseek-flash,111.03697
python,784,0,0.05,ok,TN,pessoal,0.0,0.0,1063.4658000053605,322,38,0.00010612,deepseek-flash,111.088789
python,785,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1423.5324000037508,315,43,0.00010626,deepseek-flash,111.586349
python,786,0,0.02,ok,TN,pessoal,0.0,0.0,1265.1482000073884,324,38,0.00010668000000000002,deepseek-flash,111.581345
python,787,0,0.05,ok,TN,cobranca_legitima,1.0,0.0,1160.764599990216,320,43,0.00010766,deepseek-flash,111.478059
python,788,0,0.05,ok,TN,cobranca_legitima,1.0,0.0,1163.3586000098148,317,43,0.00010682,deepseek-flash,111.58013
python,789,0,0.02,ok,TN,pessoal,0.0,0.0,1067.039300003671,314,38,0.00010388,deepseek-flash,111.503626
python,790,0,0.05,ok,TN,pessoal,0.0,0.0,1190.8982999884756,321,38,0.00010584000000000002,deepseek-flash,112.228748
python,791,0,0.05,ok,TN,pessoal,0.0,0.0,984.0321999945444,321,38,0.00010584000000000002,deepseek-flash,112.073064
python,792,0,0.0,ok,TN,pessoal,0.0,0.0,912.4752000061562,310,38,0.00010276,deepseek-flash,112.052205
python,793,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1079.2619999992894,325,43,0.00010906000000000002,deepseek-flash,112.557394
python,794,0,0.05,ok,TN,outro,0.0,0.0,1232.379100008984,318,37,0.00010458,deepseek-flash,112.736685
python,795,0,0.05,ok,TN,outro,0.0,0.0,1176.968100000522,318,37,0.00010458,deepseek-flash,112.75764
python,796,0,0.05,ok,TN,cobranca_legitima,0.0,0.6,1114.9108999961754,339,43,0.00011298000000000002,deepseek-flash,112.697672
python,797,0,0.05,ok,TN,cobranca_legitima,0.0,0.6,1040.3402000083588,330,43,0.00011046,deepseek-flash,112.62681
python,798,0,0.02,ok,TN,pessoal,0.0,0.0,1165.5961999931606,323,38,0.0001064,deepseek-flash,113.218602
python,799,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1048.8301000004867,312,43,0.00010542000000000002,deepseek-flash,113.122961
python,800,0,0.02,ok,TN,pessoal,0.0,0.0,1152.861100010341,324,38,0.00010668000000000002,deepseek-flash,113.382344
python,801,1,0.95,golpe,TP,falsa_central,2.0,0.95,1017.0845000102418,339,39,0.00011130000000000002,deepseek-flash,113.575171
python,802,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,912.3378999938724,312,43,0.00010542000000000002,deepseek-flash,113.53996
python,803,0,0.02,ok,TN,pessoal,0.0,0.0,834.1100000106962,314,38,0.00010388,deepseek-flash,113.532311
python,804,0,0.15,ok,TN,cobranca_legitima,1.0,0.7,1186.4387999958126,327,43,0.00010962,deepseek-flash,113.923112
python,805,0,0.05,ok,TN,pessoal,0.0,0.0,1118.2537999993656,317,38,0.00010472,deepseek-flash,113.876426
python,806,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1183.076200002688,310,43,0.00010486,deepseek-flash,114.306422
python,807,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,954.5618999982252,315,43,0.00010626,deepseek-flash,114.174824
python,808,0,0.05,ok,TN,outro,0.0,0.0,1065.7572000054645,314,37,0.00010346,deepseek-flash,114.448894
python,809,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1224.467599997297,306,43,0.00010374,deepseek-flash,114.757413
python,810,0,0.05,ok,TN,pessoal,0.0,0.0,1001.356399996439,315,38,0.00010416,deepseek-flash,114.54159
python,811,0,0.05,ok,TN,pessoal,0.0,0.0,1075.4600999935064,313,38,0.00010360000000000002,deepseek-flash,114.651357
python,812,0,0.02,ok,TN,pessoal,0.0,0.0,1020.522599996184,312,38,0.00010332000000000002,deepseek-flash,114.943553
python,813,0,0.02,ok,TN,pessoal,0.0,0.0,1216.2794999894686,313,38,0.00010360000000000002,deepseek-flash,115.151829
python,814,0,0.05,ok,TN,pessoal,0.0,0.0,978.7372999999208,321,38,0.00010584000000000002,deepseek-flash,115.153591
python,815,0,0.05,ok,TN,cobranca_legitima,0.0,0.6,1039.6395999996455,340,43,0.00011326,deepseek-flash,115.347092
python,816,0,0.02,ok,TN,pessoal,0.0,0.0,754.3115000007674,314,38,0.00010388,deepseek-flash,115.203307
python,817,0,0.05,ok,TN,pessoal,0.0,0.0,968.9463999966392,315,38,0.00010416,deepseek-flash,115.511047
python,818,0,0.05,ok,TN,pessoal,0.0,0.0,1251.9235999934608,322,38,0.00010612,deepseek-flash,115.903871
python,819,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1150.0949000037508,315,43,0.00010626,deepseek-flash,115.907845
python,820,0,0.05,ok,TN,pessoal,0.0,0.0,1058.0774000118254,312,38,0.00010332000000000002,deepseek-flash,116.002245
python,821,0,0.0,ok,TN,pessoal,0.0,0.0,1276.545600005193,310,38,0.00010276,deepseek-flash,116.428747
python,822,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1116.6321000055175,314,43,0.00010598,deepseek-flash,116.270606
python,823,0,0.0,ok,TN,pessoal,0.0,0.0,965.8460000064224,321,38,0.00010584000000000002,deepseek-flash,116.170039
python,824,1,0.98,golpe,TP,premio,2.0,0.97,1198.7434000038777,346,38,0.00011284,deepseek-flash,116.545552
python,825,0,0.15,ok,TN,cobranca_legitima,1.0,0.6,861.9806000060635,324,43,0.00010878,deepseek-flash,116.373631
python,826,0,0.05,ok,TN,cobranca_legitima,0.0,0.6,1037.3087000043597,331,43,0.00011074,deepseek-flash,116.942135
python,827,0,0.0,ok,TN,pessoal,0.0,0.0,1039.8157000017818,323,38,0.0001064,deepseek-flash,116.948317
python,828,0,0.05,ok,TN,pessoal,0.0,0.0,985.6846000038786,322,38,0.00010612,deepseek-flash,116.988257
python,829,0,0.0,ok,TN,pessoal,0.0,0.0,901.1807999922894,315,38,0.00010416,deepseek-flash,117.071635
python,830,0,0.05,ok,TN,cobranca_legitima,1.0,0.0,749.8008999973536,322,43,0.00010822,deepseek-flash,117.021107
python,831,0,0.05,ok,TN,cobranca_legitima,0.0,0.6,1064.2056000069715,341,43,0.00011354,deepseek-flash,117.438777
python,832,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1201.731799999834,313,43,0.00010570000000000002,deepseek-flash,117.631029
python,833,0,0.05,ok,TN,cobranca_legitima,0.0,0.6,1181.1222999967868,344,43,0.00011438,deepseek-flash,117.727877
python,834,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,920.954500004882,315,43,0.00010626,deepseek-flash,117.863383
python,835,0,0.05,ok,TN,pessoal,0.0,0.0,1000.7232999923872,314,38,0.00010388,deepseek-flash,117.94954
python,836,0,0.05,ok,TN,outro,0.0,0.0,835.5365999886999,312,37,0.00010290000000000002,deepseek-flash,117.823922
python,837,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1039.8245000105817,320,43,0.00010766,deepseek-flash,118.061365
python,838,0,0.02,ok,TN,pessoal,0.0,0.0,946.0293000011006,314,38,0.00010388,deepseek-flash,118.018001
python,839,0,0.0,ok,TN,pessoal,0.0,0.0,1255.0454999873182,310,38,0.00010276,deepseek-flash,118.694297
python,840,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1339.412999994238,323,43,0.0001085,deepseek-flash,118.970994
python,841,0,0.05,ok,TN,pessoal,0.0,0.0,960.4153000109364,313,38,0.00010360000000000002,deepseek-flash,118.689023
python,842,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1126.6514000017196,312,43,0.00010542000000000002,deepseek-flash,118.951376
python,843,0,0.02,ok,TN,pessoal,0.0,0.0,1013.5905999923124,314,38,0.00010388,deepseek-flash,118.877205
python,844,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1259.2465999914566,312,43,0.00010542000000000002,deepseek-flash,119.208841
python,845,0,0.05,ok,TN,pessoal,0.0,0.0,838.1322000059299,314,38,0.00010388,deepseek-flash,118.856632
python,846,1,0.98,golpe,TP,premio,2.0,0.97,977.829199997359,336,38,0.00011004,deepseek-flash,119.039969
python,847,0,0.1,ok,TN,cobranca_legitima,0.0,0.0,1404.8087999981362,326,43,0.00010934000000000002,deepseek-flash,120.093756
python,848,1,0.98,golpe,TP,outro,2.0,0.97,1163.641800012556,346,37,0.00011242,deepseek-flash,119.858777
python,849,0,0.02,ok,TN,pessoal,0.0,0.0,1251.9723000004888,312,38,0.00010332000000000002,deepseek-flash,120.108893
python,850,0,0.02,ok,TN,pessoal,0.0,0.0,1307.100400008494,323,38,0.0001064,deepseek-flash,120.184456
python,851,0,0.15,ok,TN,cobranca_legitima,1.0,0.7,1450.2604000008432,322,43,0.00010822,deepseek-flash,120.417752
python,852,0,0.0,ok,TN,pessoal,0.0,0.0,1383.652999997139,322,38,0.00010612,deepseek-flash,120.370306
python,853,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1410.0975999899674,315,43,0.00010626,deepseek-flash,120.450236
python,854,0,0.05,ok,TN,cobranca_legitima,0.0,0.6,1101.754700008314,340,43,0.00011326,deepseek-flash,120.323423
python,855,0,0.02,ok,TN,pessoal,0.0,0.0,978.698999999324,317,38,0.00010472,deepseek-flash,120.837568
python,856,1,0.97,golpe,TP,outro,1.0,0.98,1125.8971999923233,344,37,0.00011186000000000002,deepseek-flash,121.249884
python,857,0,0.05,ok,TN,cobranca_legitima,0.0,0.6,1410.2641999925254,338,43,0.00011270000000000002,deepseek-flash,121.549723
python,858,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1391.6370999941137,308,43,0.0001043,deepseek-flash,121.653885
python,859,0,0.15,ok,TN,cobranca_legitima,1.0,0.7,958.547100002761,322,43,0.00010822,deepseek-flash,121.346036
python,860,0,0.15,ok,TN,cobranca_legitima,0.0,0.0,1194.6330000064336,320,43,0.00010766,deepseek-flash,121.597099
python,861,0,0.15,ok,TN,cobranca_legitima,1.0,0.7,1037.1584999957122,325,43,0.00010906000000000002,deepseek-flash,121.470257
python,862,0,0.05,ok,TN,pessoal,0.0,0.0,1349.0028999949573,317,38,0.00010472,deepseek-flash,121.801229
python,863,0,0.05,ok,TN,pessoal,0.0,0.0,1217.3848999955226,313,38,0.00010360000000000002,deepseek-flash,122.055923
python,864,0,0.0,ok,TN,pessoal,0.0,0.0,1215.6489999906626,310,38,0.00010276,deepseek-flash,122.466071
python,865,0,0.05,ok,TN,pessoal,0.0,0.0,1017.4148999940372,313,38,0.00010360000000000002,deepseek-flash,122.362275
python,866,0,0.15,ok,TN,cobranca_legitima,1.0,0.7,1105.8213999931468,328,43,0.0001099,deepseek-flash,122.576764
python,867,0,0.02,ok,TN,pessoal,0.0,0.0,968.642899999395,313,38,0.00010360000000000002,deepseek-flash,122.519048
python,868,0,0.05,ok,TN,cobranca_legitima,0.0,0.9,846.7988000047626,332,43,0.00011102,deepseek-flash,122.444537
python,869,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1030.6339999951888,323,43,0.0001085,deepseek-flash,122.684688
python,870,0,0.05,ok,TN,outro,0.0,0.0,1184.1864999878453,318,37,0.00010458,deepseek-flash,122.985905
python,871,1,0.9,golpe,TP,falsa_central,2.0,0.95,1006.7033999948762,347,39,0.00011354,deepseek-flash,123.062448
python,872,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,1141.4852000016251,325,43,0.00010906000000000002,deepseek-flash,123.504616
python,873,0,0.02,ok,TN,pessoal,0.0,0.0,861.8700999941211,311,38,0.00010304000000000002,deepseek-flash,123.306445
python,874,1,0.95,golpe,TP,troca_numero,1.0,0.98,1086.70530001109,350,39,0.00011438,deepseek-flash,123.552899
python,875,0,0.02,ok,TN,pessoal,0.0,0.0,1011.0337999940384,313,38,0.00010360000000000002,deepseek-flash,123.530187
python,876,0,0.15,ok,TN,cobranca_legitima,1.0,0.7,1038.624599998002,327,43,0.00010962,deepseek-flash,123.615319
python,877,0,0.15,ok,TN,cobranca_legitima,1.0,0.7,856.3882000016747,323,43,0.0001085,deepseek-flash,123.541466
python,878,0,0.0,ok,TN,pessoal,0.0,0.0,1169.469600004959,315,38,0.00010416,deepseek-flash,124.155424
python,879,0,0.05,ok,TN,outro,0.0,0.0,1092.1525999874575,312,37,0.00010290000000000002,deepseek-flash,124.155379
python,880,0,0.05,ok,TN,outro,0.0,0.0,1316.147800011095,316,37,0.00010402,deepseek-flash,124.629825
python,881,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,752.3141999990912,325,43,0.00010906000000000002,deepseek-flash,124.256972
python,882,0,0.05,ok,TN,cobranca_legitima,0.0,0.6,972.812400010298,340,43,0.00011326,deepseek-flash,124.503645
python,883,0,0.0,ok,TN,pessoal,0.0,0.0,1093.2437000010395,322,38,0.00010612,deepseek-flash,124.634935
python,884,0,0.05,ok,TN,cobranca_legitima,0.0,0.6,1138.510500008124,342,43,0.00011382,deepseek-flash,124.706439
python,885,0,0.0,ok,TN,pessoal,0.0,0.0,986.3870999979554,321,38,0.00010584000000000002,deepseek-flash,124.632206
python,886,0,0.05,ok,TN,pessoal,0.0,0.0,1076.910500007216,321,38,0.00010584000000000002,deepseek-flash,125.232886
python,887,0,0.02,ok,TN,pessoal,0.0,0.0,1160.292800006573,314,38,0.00010388,deepseek-flash,125.316598
python,888,0,0.05,ok,TN,outro,0.0,0.0,1065.158800003701,316,37,0.00010402,deepseek-flash,125.322629
python,889,0,0.05,ok,TN,pessoal,1.0,0.0,1086.1561999918194,317,38,0.00010472,deepseek-flash,125.590361
python,890,0,0.02,ok,TN,pessoal,0.0,0.0,1025.5992000020342,323,38,0.0001064,deepseek-flash,125.656117
python,891,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,958.2386999973096,314,43,0.00010598,deepseek-flash,125.591271
python,892,0,0.15,ok,TN,cobranca_legitima,1.0,0.7,1038.252400001511,323,43,0.0001085,deepseek-flash,125.673969
python,893,0,0.02,ok,TN,pessoal,0.0,0.0,1019.1153999912784,312,38,0.00010332000000000002,deepseek-flash,125.726152
python,894,0,0.02,ok,TN,pessoal,0.0,0.0,834.8063000012189,323,38,0.0001064,deepseek-flash,126.068438
python,895,0,0.02,ok,TN,pessoal,0.0,0.0,1024.534099997254,323,38,0.0001064,deepseek-flash,126.3417
python,896,1,0.95,golpe,TP,troca_numero,2.0,0.98,1155.4046000092058,345,39,0.00011298,deepseek-flash,126.478616
python,897,0,0.05,ok,TN,cobranca_legitima,1.0,0.0,1103.6305000016,320,43,0.00010766,deepseek-flash,126.694793
python,898,0,0.02,ok,TN,pessoal,0.0,0.0,1024.476999999024,323,38,0.0001064,deepseek-flash,126.616243
python,899,0,0.05,ok,TN,outro,0.0,0.6,1171.439099998679,330,37,0.00010794,deepseek-flash,126.828496
python,900,0,0.05,ok,TN,pessoal,0.0,0.1,1156.944600006682,321,38,0.00010584000000000002,deepseek-flash,126.831351
python,901,0,0.05,ok,TN,cobranca_legitima,0.0,0.0,859.6835000062129,315,43,0.00010626,deepseek-flash,126.585948
python,902,0,0.02,ok,TN,pessoal,0.0,0.0,1025.5686000018611,313,38,0.00010360000000000002,deepseek-flash,127.094016
python,903,0,0.05,ok,TN,pessoal,0.0,0.0,1090.4688000009628,315,38,0.00010416,deepseek-flash,127.432398
python,904,0,0.05,ok,TN,pessoal,0.0,0.0,1299.2864999978335,317,38,0.00010472,deepseek-flash,127.777983
python,905,0,0.05,ok,TN,pessoal,0.0,0.1,1031.7071999888867,322,38,0.00010612,deepseek-flash,127.647833
python,906,1,0.98,golpe,TP,falsa_central,2.0,0.97,1470.4474000027403,345,39,0.00011298,deepseek-flash,128.118541
python,907,0,0.05,ok,TN,cobranca_legitima,0.0,0.6,1243.6530999984825,338,43,0.00011270000000000002,deepseek-flash,127.985417
python,908,0,0.05,ok,TN,pessoal,0.0,0.6,1160.4952000052435,331,38,0.00010864,deepseek-flash,127.98849
